AGREEMENTID,FORECLOSURE
11220445,0.49865237946894303
11220451,0.517924938893037
11220453,0.3374250335729425
11220456,0.3764554405928232
11220457,0.3834381245755072
11220460,0.5302161852920395
11220461,0.35130152929943825
11220462,0.36020074931499757
11220464,0.6240276943247399
11220465,0.3508371129513612
11220467,0.5530666666437566
11220470,0.7891050154523839
11220472,0.5642527014860574
11220476,0.501339249807779
11220477,0.5322507866173501
11220480,0.7799906106603502
11220482,0.5666042282391186
11220484,0.5075599416272992
11220488,0.36507928438188436
11220490,0.3574638765386511
11220492,0.5741206192923051
11220493,0.6694439632724545
11220495,0.8449399017084975
11220509,0.8049237267612814
11220510,0.5495357980144225
11220512,0.29271157179494955
11220516,0.7508426579522688
11220518,0.33886203146126603
11220521,0.35370667816875256
11220526,0.8131772721811622
11220527,0.33474694499485397
11220528,0.3630703145323889
11220529,0.7764124834095624
11220530,0.5062478956464287
11220531,0.5510131612554577
11220533,0.49845095606261597
11220536,0.7742205355912987
11220541,0.49558367581252905
11220542,0.36433989299947234
11220543,0.36083711295136117
11220544,0.5148988192294174
11220546,0.47984589106545633
11220550,0.8142467527006427
11220551,0.37640483155274057
11220555,0.6717292194905198
11220556,0.3814264765743856
11220557,0.565186462169818
11220559,0.3884091605570695
11220561,0.5434174796855779
11220562,0.8825375119414021
11220565,0.7085462358075363
11220566,0.8931425308158439
11220569,0.46929057692430964
11220573,0.3931547237657906
11220575,0.8759184643223544
11220578,0.6694100040631809
11220582,0.33835314281521717
11220584,0.8019962375837921
11220586,0.31947403155740933
11220589,0.4746681453480685
11220591,0.4762234163224597
11220596,0.37675460858730025
11220602,0.5662440204730286
11220604,0.7808027866735497
11220607,0.32411835498934993
11220608,0.5550121549907794
11220610,0.3463896392606342
11220613,0.3136589712358484
11220614,0.3583773266400385
11220616,0.46483029950187715
11220617,0.5347346108999362
11220618,0.7755577476423613
11220621,0.6295795737223078
11220623,0.8605351398037356
11220626,0.5695157078249649
11220628,0.35914282643391354
11220629,0.47787740555181707
11220630,0.5465198134948083
11220632,0.3583773266400385
11220633,0.3566463261590381
11220634,0.5525606387891285
11220636,0.5997150336788244
11220639,0.7540252653644497
11220641,0.5522637917387866
11220644,0.337194324771202
11220647,0.5455213424894406
11220648,0.29950823308511026
11220653,0.8196058436097335
11220656,0.46449133706327056
11220658,0.7703756748132298
11220662,0.5265908434469156
11220664,0.7703756748132298
11220668,0.5421880091561073
11220677,0.4626711136547453
11220678,0.7535707199099042
11220680,0.5706484432833338
11220683,0.325608368457603
11220686,0.7983880858772701
11220687,0.4985788861921046
11220688,0.7865417410456311
11220689,0.3232468918574298
11220695,0.7110684218340702
11220698,0.3495711694317074
11220700,0.3331657510464972
11220707,0.8172690839170847
11220708,0.5247804855096146
11220714,0.5421880091561073
11220715,0.3146441551340758
11220718,0.4961008095634578
11220721,0.6992653915310397
11220727,0.5445496807311185
11220728,0.34369133630187426
11220730,0.322734774659478
11220734,0.8102826521496186
11220741,0.5593127090625251
11220746,0.4666093532355681
11220750,0.6837186374799379
11220751,0.4361681461739535
11220752,0.4947948562575046
11220753,0.3467049213438345
11220755,0.3296172622278001
11220756,0.5454108867801675
11220757,0.3249686518933553
11220758,0.545674081059602
11220759,0.3249686518933553
11220762,0.40927811301023626
11220766,0.34698832215355113
11220767,0.4091848901194774
11220768,0.5569630712421739
11220774,0.317616783077321
11220778,0.4157113909447469
11220779,0.3202067471314504
11220780,0.8006764610428831
11220781,0.5389611041267254
11220784,0.3141559827665207
11220786,0.4746732187201659
11220787,0.5339766381516329
11220789,0.3141559827665207
11220791,0.5618450480236725
11220792,0.7838844518824528
11220795,0.3185617254864287
11220796,0.8030980639497801
11220799,0.7798968002757476
11220804,0.31780796113483833
11220807,0.42581226501807234
11220808,0.30919070435070173
11220809,0.3376913363018742
11220810,0.530198860373855
11220812,0.8407459748623968
11220813,0.8501841979722171
11220814,0.7978120639143246
11220816,0.5471928225050652
11220818,0.5050563113553961
11220820,0.4887871782556425
11220821,0.5517261072011019
11220823,0.2856553508153482
11220832,0.7947673701337922
11220833,0.8216099248768914
11220841,0.283876694688866
11220842,0.46169792921940106
11220843,0.5447649901505112
11220845,0.6039365648768172
11220849,0.532198860373855
11220851,0.7569197011361233
11220852,0.7768495906652387
11220853,0.7965989604732774
11220856,0.5110513128237697
11220859,0.5322405391459687
11220861,0.5350566960247941
11220865,0.3961733842750017
11220866,0.8530753866271027
11220867,0.4215432349071622
11220868,0.4789622618366749
11220872,0.8272711131228293
11220876,0.4585563699710466
11220877,0.45574676554283683
11220880,0.48660510107356536
11220882,0.6012027140445011
11220886,0.7660079113868588
11220888,0.2679309051052521
11220889,0.6012027140445011
11220890,0.5519030378752596
11220892,0.33817352037765097
11220893,0.39387091333956337
11220895,0.8093735612405278
11220902,0.5684253551415984
11220904,0.765339177781283
11220908,0.5426528830818306
11220912,0.7744300868721921
11220913,0.7127386379301239
11220920,0.41094335947166366
11220921,0.26029527857596557
11220924,0.2749991245939046
11220928,0.2612611862037923
11220930,0.2612611862037923
11220931,0.7704694449341508
11220934,0.7383791366528208
11220936,0.765339177781283
11220937,0.573355797396715
11220938,0.5115058190970998
11220940,0.31466384205698866
11220941,0.37692108284968706
11220942,0.2501552374868596
11220943,0.5388756180384531
11220947,0.5751934103081028
11220950,0.4232942969758519
11220957,0.5633262421900799
11220958,0.5132097753997029
11220960,0.5170986698486699
11220961,0.30079118878433536
11220974,0.40204600265863166
11220975,0.2524015370809852
11220977,0.4046794893893291
11220981,0.5314824828741791
11220982,0.7435586224233284
11220986,0.6978000554230297
11220987,0.41946385278236414
11220989,0.6286398986748831
11220990,0.2978358279658167
11220992,0.24905413448358263
11220995,0.6155919170269015
11220996,0.4008585456711746
11220997,0.40260295127565293
11221000,0.24299479558957557
11221004,0.40268056633700866
11221005,0.25075651543596356
11221006,0.7313482072711817
11221007,0.4812688681520807
11221008,0.507315991001512
11221009,0.44906515152624604
11221014,0.3964081334229403
11221023,0.5515844521692518
11221026,0.2384104255847726
11221027,0.5582179515012166
11221031,0.39656126427179056
11221034,0.5329571310733797
11221035,0.4388120046305161
11221041,0.36386550295399395
11221042,0.5356273935190898
11221044,0.7155485094457873
11221047,0.5642722505449287
11221048,0.24953197186359397
11221050,0.5107123327344638
11221061,0.26875374500527555
11221064,0.7651675890589844
11221065,0.3938386594271504
11221067,0.17943523415483487
11221068,0.750015909872721
11221070,0.559616801301601
11221074,0.24576370309532516
11221076,0.7385801622869735
11221077,0.2477935524730006
11221081,0.49969694338246434
11221093,0.42425543667432225
11221096,0.44601779883631026
11221099,0.418884309477882
11221101,0.5233985488744556
11221102,0.26371430782000493
11221103,0.24100569705356623
11221104,0.3605585792629271
11221106,0.5247305681222643
11221107,0.28268469379205957
11221112,0.6813202674518465
11221114,0.5181632789785134
11221117,0.7666741859104088
11221118,0.25711073996810574
11221119,0.7430428662496774
11221120,0.720121620828432
11221122,0.292870789106041
11221123,0.42867351839734086
11221124,0.5632496684344681
11221128,0.4045186228192737
11221134,0.36024061127447865
11221138,0.42140017670599983
11221142,0.46574243646069213
11221143,0.25939928532816137
11221144,0.42505548257617215
11221145,0.5080186217041426
11221155,0.5321728758145721
11221157,0.6181562858910855
11221161,0.2653959436406092
11221164,0.6669805488648941
11221165,0.24964910043381175
11221166,0.5302305681222643
11221170,0.24677953521642046
11221173,0.7043934955862403
11221174,0.6529497258847106
11221176,0.7643228449142403
11221180,0.7153230776611852
11221184,0.2410294262483481
11221185,0.24273180720072904
11221191,0.7667113096562284
11221195,0.36394463392586546
11221197,0.732218001609397
11221199,0.3875657643783933
11221205,0.7221218324667511
11221206,0.6888053156502343
11221212,0.6393695808683652
11221214,0.5769433470841623
11221215,0.6093637102713223
11221218,0.23442621415829387
11221220,0.42111396919264926
11221221,0.24074050220942403
11221224,0.339010625259138
11221230,0.7044516433489211
11221232,0.2602450321739082
11221236,0.7608026050234122
11221237,0.23155664894090258
11221239,0.3746060401945312
11221241,0.5051681243282415
11221242,0.7379086863747375
11221251,0.5517169905860008
11221254,0.3779746425047695
11221257,0.7574570044748131
11221262,0.697367859296716
11221266,0.23297727233239737
11221269,0.6600981549746525
11221272,0.5719394454244299
11221273,0.35294210867334014
11221274,0.5534408075273266
11221275,0.41382603935246143
11221278,0.7472570972020158
11221281,0.2610847480136241
11221282,0.4312783906100118
11221284,0.6787160633139737
11221286,0.516033451902462
11221287,0.2922184822511026
11221288,0.3717214863680381
11221293,0.23442621415829387
11221294,0.5018036237305749
11221295,0.5214180672870774
11221299,0.4763148999619055
11221301,0.4991018693446099
11221302,0.783020833465752
11221303,0.23442621415829387
11221304,0.4019121818391328
11221308,0.6272048152397998
11221312,0.35672508781357876
11221316,0.2618900538189299
11221319,0.704584536429455
11221321,0.4213792680453292
11221322,0.2408233179444137
11221325,0.2654173931975081
11221326,0.7005966443174516
11221330,0.2978562964961135
11221336,0.2342241939562737
11221339,0.7494698085647272
11221341,0.23998360210469782
11221346,0.6979792488970575
11221351,0.5604514231648338
11221352,0.4184423877550168
11221358,0.25424837386146043
11221361,0.4171286792413083
11221362,0.34888830584620073
11221363,0.6973691316072391
11221366,0.38768834546847253
11221368,0.35196845108914077
11221370,0.6916841035290221
11221372,0.26168294844019985
11221373,0.5399182528714735
11221376,0.6559546857396704
11221377,0.2408233179444137
11221384,0.24985731083939058
11221385,0.7054936273385459
11221386,0.5223307574066641
11221388,0.7035239303688491
11221389,0.35991332801661036
11221396,0.33945047071033996
11221399,0.2420731892194369
11221405,0.3788244195767944
11221407,0.2424981889671108
11221408,0.5207642211332313
11221409,0.5297817036507138
11221410,0.5064812556413728
11221411,0.35531347603155394
11221414,0.5297817036507138
11221415,0.48873914238614796
11221418,0.24934636338627103
11221420,0.2782615322809947
11221423,0.5335006151739732
11221424,0.43030988332995335
11221426,0.2662458139372758
11221427,0.23155664894090258
11221429,0.5220429228662808
11221433,0.6930899964664942
11221437,0.5344508414183171
11221440,0.3794423862541985
11221442,0.3611094063502193
11221451,0.28404369034842847
11221452,0.5323845105588828
11221453,0.5323845105588828
11221456,0.42553263476793424
11221462,0.23998360210469782
11221467,0.6916841035290221
11221469,0.4072106547370769
11221470,0.5078907957438811
11221472,0.24855855216367723
11221473,0.5184207902212494
11221479,0.2834563374757999
11221481,0.34458510654234414
11221485,0.3747538805719386
11221486,0.38829332762982227
11221487,0.36837219989125614
11221489,0.38504618826424625
11221492,0.3358886809053027
11221493,0.5495517586276655
11221496,0.49253086560059706
11221498,0.3550896998077777
11221499,0.24611987972500476
11221504,0.7055082534055311
11221505,0.35454424526232314
11221507,0.536379605748616
11221517,0.5994411164601267
11221528,0.7007144065593252
11221530,0.2484876062791826
11221537,0.7274075467524653
11221539,0.3743753757105627
11221541,0.23075971970958162
11221542,0.3590041431923246
11221547,0.2891804943455737
11221551,0.3746060401945312
11221552,0.35539673771479585
11221555,0.22735247183146232
11221556,0.4140810601936893
11221558,0.23742444664027926
11221559,0.5945322647720381
11221561,0.732477876422795
11221564,0.5844192925147396
11221565,0.36035629052899204
11221568,0.39557578960221174
11221573,0.25229653711019584
11221574,0.7168507701956888
11221575,0.5165688689399165
11221576,0.23991305947671818
11221577,0.22584108466790123
11221578,0.29505935132355054
11221579,0.732477876422795
11221580,0.3588828914700592
11221582,0.7537476406360374
11221585,0.540012472881483
11221588,0.24991558472924344
11221589,0.40101225440067045
11221591,0.2267934656202822
11221592,0.7165938678387864
11221593,0.3960020694526294
11221595,0.23694011057475506
11221598,0.5404663672362322
11221599,0.300300008020078
11221600,0.44910705565416725
11221603,0.7603537743715829
11221604,0.22735247183146232
11221605,0.24089306135889393
11221606,0.7557383897561982
11221607,0.3014143296785289
11221613,0.7010575920689193
11221616,0.512284059510234
11221617,0.39290518883213976
11221621,0.2395597280255606
11221624,0.2865831608473601
11221627,0.6760142468681971
11221628,0.7432796798004871
11221630,0.5256335377134086
11221637,0.6511170390035979
11221640,0.4315812909026531
11221643,0.42281547118446433
11221645,0.5170234660968273
11221655,0.22459056706955757
11221660,0.2509515487652075
11221664,0.2906900539542532
11221665,0.6748078853316565
11221666,0.2906900539542532
11221671,0.5044573363201712
11221672,0.797901879217386
11221673,0.5449692880103871
11221680,0.6236082340432185
11221683,0.4474723752070905
11221684,0.7249460082909269
11221692,0.5476264311454413
11221693,0.2853190915832908
11221694,0.21926965609647264
11221696,0.2832507895149887
11221697,0.21784108466790125
11221698,0.6257733596252241
11221700,0.2853190915832908
11221701,0.2853190915832908
11221712,0.5353970882660984
11221717,0.5566103436807606
11221718,0.2622254717528289
11221723,0.44829398313582103
11221724,0.5356567785937184
11221730,0.3991839954415427
11221731,0.7134084787486991
11221734,0.6106082340432186
11221735,0.43079950616594653
11221736,0.6945596077977153
11221738,0.3947966064960805
11221744,0.4611405439823819
11221745,0.22791305947671817
11221746,0.6705841091078804
11221748,0.7016284580049557
11221749,0.6944575288934013
11221752,0.3663359257701363
11221758,0.7088633109841181
11221759,0.5711785290475393
11221760,0.28307100633520554
11221762,0.4283850324531967
11221764,0.6101780950559589
11221767,0.4607876731403469
11221768,0.38433616396445425
11221776,0.3769881487684711
11221777,0.6304294442813088
11221778,0.41081610259633594
11221779,0.4488069261406079
11221781,0.6003842506192352
11221782,0.625243056594921
11221783,0.44805588789772577
11221786,0.2727168789810782
11221787,0.5331613980304082
11221788,0.37087999956849055
11221793,0.21860797004810653
11221794,0.5353087793846861
11221795,0.4135849767584043
11221796,0.4381928867317408
11221797,0.412206284253759
11221804,0.5170234660968273
11221806,0.7004797349245586
11221808,0.3837253989265183
11221818,0.43194787599535067
11221821,0.39464760442783775
11221823,0.2722974465616458
11221824,0.3549698436061878
11221825,0.4250065787868121
11221826,0.5249325053035528
11221828,0.21862350225031882
11221829,0.4292948887325631
11221834,0.5251122702751052
11221835,0.4384492060828877
11221836,0.25004878397766006
11221837,0.4072968860352493
11221838,0.6633024971543616
11221844,0.2344218436876763
11221846,0.2886811787079637
11221849,0.39407090178601867
11221850,0.739769231860627
11221855,0.7088633109841181
11221857,0.6401274085411657
11221858,0.625243056594921
11221860,0.30945865707754733
11221863,0.30490025251914277
11221865,0.5256911442101544
11221867,0.5573795744499913
11221870,0.5165849586977935
11221871,0.2733551906693899
11221873,0.22451565687931552
11221874,0.7042488106696179
11221875,0.7258618969634584
11221877,0.5353970882660984
11221880,0.5460861165580679
11221882,0.4547225545643925
11221884,0.24503514264822923
11221888,0.6909383186248849
11221894,0.6329489071897876
11221897,0.4002019239354774
11221901,0.2409468187126513
11221903,0.5388297271070406
11221906,0.5604472586299548
11221909,0.23115801452167317
11221911,0.21638197566096617
11221913,0.5322926818635694
11221915,0.5401103749793851
11221917,0.474701393254597
11221918,0.4244287606514623
11221922,0.5430515967201862
11221925,0.563795295842395
11221926,0.48446818753791904
11221931,0.2607364570638142
11221933,0.25087775280510993
11221937,0.5157529839131011
11221938,0.3084755869228525
11221942,0.7079400794371721
11221946,0.5711785290475393
11221947,0.5553056047815116
11221951,0.2526768226056987
11221953,0.382321782987898
11221954,0.24503514264822923
11221955,0.5509063828977543
11221958,0.22891564810768206
11221960,0.2578264041537613
11221963,0.5279976019715906
11221964,0.3122745831211537
11221966,0.3838823286513849
11221967,0.22125154087835747
11221968,0.31295743685147903
11221969,0.7346444049070212
11221970,0.45165539441912445
11221971,0.24503514264822923
11221973,0.27809951116371034
11221974,0.3084806720995623
11221976,0.23746079275366708
11221977,0.4589878258216546
11221981,0.23875869395072793
11221983,0.4816197146521685
11221984,0.4129966799339006
11221989,0.21162842298698054
11221992,0.41598771053064804
11221993,0.7072450732737449
11221994,0.41980304236207694
11221995,0.5078416123497818
11221996,0.3548929355095729
11222002,0.47044238037579006
11222012,0.41979502611650266
11222014,0.7271337238669284
11222017,0.24429097455680718
11222019,0.4068732467422398
11222023,0.6243175811415818
11222026,0.2297410981047568
11222031,0.7224688948027346
11222033,0.7091036580009358
11222034,0.4019097237865995
11222037,0.2944741055666801
11222038,0.2517956968584205
11222041,0.2526768226056987
11222042,0.48692907588479295
11222044,0.4986134077977847
11222045,0.6085076591794859
11222047,0.25087775280510993
11222048,0.5368895657433497
11222049,0.39251013624592085
11222051,0.21982296944978605
11222054,0.47442056849029995
11222057,0.4428065433010234
11222058,0.5069758470492082
11222064,0.690736236888623
11222067,0.3044330530519433
11222070,0.35448552773209824
11222071,0.6266798805169246
11222075,0.21601942154841208
11222078,0.26250210856630773
11222083,0.2912567942912771
11222085,0.24862411838136975
11222094,0.6289590926564947
11222095,0.23471107490310888
11222097,0.24683013375749088
11222099,0.24098752360061015
11222102,0.39123943258722504
11222103,0.46095895371162754
11222111,0.3304978962576373
11222113,0.5044492666121014
11222114,0.7334318862869534
11222119,0.3618160124326499
11222120,0.3904735810296166
11222121,0.3321270431283048
11222122,0.45903239540818236
11222127,0.29895484704742153
11222133,0.6947452742423667
11222139,0.29895484704742153
11222142,0.6967149712120637
11222144,0.523115039054513
11222145,0.2580141816783809
11222148,0.22387230591564602
11222149,0.22972109998693255
11222154,0.2666444847086839
11222161,0.5464232176922278
11222166,0.3757346002969603
11222169,0.516335832854843
11222172,0.5686230437948704
11222173,0.5189754460513527
11222180,0.5812519374928179
11222181,0.5916223078631883
11222182,0.41449371747950203
11222188,0.24862411838136975
11222189,0.3727173470016719
11222191,0.30218496780385806
11222192,0.22482391383974643
11222194,0.47271915783199264
11222197,0.45607278745132335
11222199,0.2403009207297968
11222200,0.6066323499192662
11222202,0.46191395749347697
11222203,0.22569347905713774
11222206,0.5491309099999202
11222208,0.24098752360061015
11222213,0.4581348542045856
11222215,0.7263160753710626
11222216,0.3488474763183032
11222220,0.43654279573918153
11222221,0.5812519374928179
11222223,0.5069015253039114
11222224,0.40522580576874323
11222225,0.2839446290088282
11222227,0.2183175581943748
11222230,0.24862920355807966
11222233,0.2971959157168655
11222237,0.44025201444613166
11222239,0.5686230437948704
11222240,0.7224751502487133
11222242,0.21534578156742573
11222243,0.21932381093236844
11222245,0.6782926923213638
11222250,0.31037819962549706
11222252,0.22439434500500519
11222255,0.3423679982043153
11222258,0.4849758470492082
11222262,0.21720392183073842
11222268,0.267696913761113
11222269,0.5892822405231208
11222276,0.3687620767787934
11222277,0.44751270024246914
11222278,0.2409824384239003
11222279,0.23698554642700828
11222280,0.26970919777339697
11222282,0.21781696105709752
11222284,0.22977787565469224
11222285,0.7151754762041475
11222289,0.4737475139544342
11222292,0.2322356868493455
11222294,0.6564762342125509
11222296,0.2537787851061422
11222297,0.4884407196035545
11222302,0.3044330530519433
11222307,0.5129883944973729
11222308,0.7109156462045005
11222309,0.37167723395866475
11222311,0.44848812958279427
11222312,0.3835591391020767
11222314,0.49724410627864246
11222317,0.22711039547405412
11222319,0.5075183090272875
11222322,0.5634489176627554
11222324,0.21720392183073842
11222325,0.21720392183073842
11222326,0.2984161440350343
11222327,0.41936929893165903
11222328,0.524622414052896
11222333,0.24025501052084317
11222335,0.21720392183073842
11222336,0.2740518921160913
11222337,0.24862411838136975
11222339,0.5887160396878663
11222342,0.3455033204741474
11222347,0.5373883815095083
11222348,0.6557737422212881
11222349,0.21490578518477566
11222352,0.4894958557761136
11222353,0.3554071493417366
11222354,0.42130272306302063
11222356,0.5455222338202821
11222358,0.5391136130674091
11222359,0.39631448569136146
11222361,0.2626317288106049
11222362,0.3468087985472896
11222364,0.25896864132600717
11222366,0.24862411838136975
11222367,0.7473918783013748
11222368,0.6141354125476485
11222369,0.649946694537487
11222371,0.45286901676298214
11222374,0.35649120939681894
11222375,0.661520820293077
11222376,0.33342589051964466
11222377,0.5122377748555769
11222379,0.6238286139982869
11222381,0.23471107490310888
11222384,0.21720392183073842
11222385,0.6328592789814893
11222386,0.24747733177020614
11222387,0.23120644708326366
11222395,0.2945333796259541
11222396,0.4128483396750637
11222398,0.5920020129738396
11222400,0.2537787851061422
11222401,0.49319861252439945
11222402,0.47162974144790576
11222406,0.6125108615752715
11222412,0.22794076393600154
11222425,0.5251887208369488
11222426,0.47466884567151946
11222427,0.41549371747950203
11222428,0.292931667965113
11222429,0.5634489176627554
11222435,0.40001813302205064
11222436,0.6816796617268754
11222438,0.22794076393600154
11222439,0.6024522072240339
11222440,0.6728519140882306
11222442,0.44664696445711966
11222443,0.22651219250743013
11222444,0.666173510470724
11222445,0.5237187589325967
11222446,0.42584945687061576
11222449,0.6364153677745812
11222450,0.22794076393600154
11222456,0.5991250898969166
11222457,0.6125108615752715
11222461,0.4384324002688713
11222463,0.6037650421772781
11222465,0.3594432373087701
11222468,0.23537932696939218
11222469,0.5786712178430445
11222472,0.564725556061755
11222474,0.4109323548155826
11222475,0.35354877501960197
11222476,0.22794076393600154
11222478,0.4675963926661241
11222484,0.3110550741023397
11222485,0.688215887318088
11222490,0.23534430572855936
11222498,0.49151764268047754
11222502,0.464851963670128
11222503,0.6834700675724571
11222504,0.2660452593726165
11222506,0.7579504135475059
11222507,0.6117851541104335
11222510,0.25439103237254
11222513,0.3082435347644845
11222517,0.5299133676817918
11222519,0.4714059876718193
11222520,0.2297378653852769
11222523,0.3844850060271113
11222524,0.23488326676752042
11222525,0.6228812319456418
11222526,0.2283092939567055
11222527,0.6146645171917734
11222529,0.5317415941394472
11222530,0.24256560254768225
11222531,0.7054692847113899
11222532,0.5169086623395864
11222539,0.5314768250567081
11222540,0.5359910438849442
11222545,0.2538048679648653
11222550,0.34499257976558056
11222553,0.5036891259990579
11222559,0.4233530359388205
11222560,0.7423540223913625
11222564,0.7343283385828413
11222566,0.6235635746857849
11222567,0.3833896668170154
11222568,0.2543859471958301
11222571,0.2343574306026682
11222572,0.5962327304045572
11222573,0.2543859471958301
11222574,0.7550319721284182
11222575,0.25745297043447807
11222576,0.4368284778496367
11222577,0.7564354992584228
11222586,0.22947431371955132
11222593,0.41077989485309296
11222594,0.5920020129738396
11222597,0.5741324249057257
11222598,0.5307189460962022
11222601,0.23561880495212353
11222604,0.24174742072950042
11222607,0.636509578128208
11222608,0.5119180358472303
11222613,0.6448105853307895
11222614,0.5322041974887426
11222615,0.292298903876261
11222623,0.527413093583453
11222624,0.40822590260728636
11222625,0.2916625032398603
11222626,0.3082435347644845
11222628,0.22890288514812276
11222630,0.22890288514812276
11222631,0.22947431371955132
11222632,0.5229411683184244
11222634,0.24814742072950047
11222635,0.5385390391177018
11222638,0.24979244237452214
11222640,0.25688200136625505
11222643,0.2691309052082623
11222645,0.3862748475718686
11222654,0.26351279343497813
11222655,0.3082435347644845
11222656,0.530392114562474
11222657,0.543469037639397
11222659,0.5439236545023172
11222661,0.5381698923402518
11222662,0.24537318808911532
11222664,0.7129772212193265
11222666,0.528671337584408
11222669,0.4141503035335314
11222670,0.23587431371955134
11222671,0.4939292267485833
11222672,0.5372466918514416
11222673,0.23587431371955134
11222680,0.4828503502081727
11222684,0.5439236545023172
11222686,0.2512093587914385
11222689,0.2751270955676106
11222695,0.2803219007624158
11222703,0.2503514485857023
11222705,0.23530288514812273
11222709,0.3599709550939558
11222710,0.38108879080092206
11222713,0.537490811070694
11222715,0.5755068886772482
11222717,0.24130288514812276
11222721,0.6077271390198599
11222722,0.6925146519802867
11222723,0.5400775006561633
11222725,0.2691270955676106
